id,project_name,experiment_description,epoch,start_time,duration(s),power_consumption(kWh),CO2_emissions(kg),CPU_name,GPU_name,OS,region/country,cost
e57e6b89-2ed4-4315-932b-64ba03d948d6,baler,ML tracking,"epoch: 1, epoch: 0, train_loss: 0.8432548391620354, validation_loss: 0.8432548391620354, ",2023-09-10 15:21:28,6.841278791427612,7.461142197858599e-05,4.116013704870675e-06,"Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz/1 device(s), TDP:100.0", 1 device(s),Linux,CH/Zurich,0
e57e6b89-2ed4-4315-932b-64ba03d948d6,baler,ML tracking,"epoch: 2, epoch: 1, train_loss: 0.06012114591738313, validation_loss: 0.06012114591738313, ",2023-09-10 15:21:35,34.48574376106262,0.0003074223454101,1.695926110689769e-05,"Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz/1 device(s), TDP:100.0", 1 device(s),Linux,CH/Zurich,0
e57e6b89-2ed4-4315-932b-64ba03d948d6,baler,ML tracking,"epoch: 3, epoch: 2, train_loss: 0.021729546100283697, validation_loss: 0.021729546100283697, ",2023-09-10 15:22:10,113.69480991363524,0.0010850679395413,5.985885795273794e-05,"Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz/1 device(s), TDP:100.0", 1 device(s),Linux,CH/Zurich,0
e57e6b89-2ed4-4315-932b-64ba03d948d6,baler,ML tracking,"epoch: 4, epoch: 3, train_loss: 0.013825759994562687, validation_loss: 0.013825759994562687, ",2023-09-10 15:24:04,112.55995678901672,0.0011404475369468,6.291392882320728e-05,"Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz/1 device(s), TDP:100.0", 1 device(s),Linux,CH/Zurich,0
22eaee6e-9d70-4708-86e3-42c2202a129a,baler,ML tracking,"epoch: 1, epoch: 0, train_loss: 0.7834419352428947, validation_loss: 0.7834419352428947, ",2023-09-10 15:37:30,5.680295467376709,6.161636344559087e-05,3.399128305839466e-06,"Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz/1 device(s), TDP:100.0", 1 device(s),Linux,CH/Zurich,0
22eaee6e-9d70-4708-86e3-42c2202a129a,baler,ML tracking,"epoch: 2, epoch: 1, train_loss: 0.042964154798773434, validation_loss: 0.042964154798773434, ",2023-09-10 15:37:36,5.323197603225708,5.950095942327591e-05,3.282429927544439e-06,"Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz/1 device(s), TDP:100.0", 1 device(s),Linux,CH/Zurich,0
22eaee6e-9d70-4708-86e3-42c2202a129a,baler,ML tracking,"epoch: 3, epoch: 2, train_loss: 0.02161824421793649, validation_loss: 0.02161824421793649, ",2023-09-10 15:37:41,5.099482536315918,5.704668334487044e-05,3.1470373334031224e-06,"Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz/1 device(s), TDP:100.0", 1 device(s),Linux,CH/Zurich,0
22eaee6e-9d70-4708-86e3-42c2202a129a,baler,ML tracking,"epoch: 4, epoch: 3, train_loss: 0.018360071105045027, validation_loss: 0.018360071105045027, ",2023-09-10 15:37:47,5.192734956741333,5.84060070990352e-05,3.222025787625376e-06,"Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz/1 device(s), TDP:100.0", 1 device(s),Linux,CH/Zurich,0
22eaee6e-9d70-4708-86e3-42c2202a129a,baler,ML tracking,"epoch: 5, epoch: 4, train_loss: 0.015783554841317268, validation_loss: 0.015783554841317268, ",2023-09-10 15:37:52,5.561022043228149,6.285792280503508e-05,3.467620169462565e-06,"Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz/1 device(s), TDP:100.0", 1 device(s),Linux,CH/Zurich,0
22eaee6e-9d70-4708-86e3-42c2202a129a,baler,ML tracking,"epoch: 6, epoch: 5, train_loss: 0.01274897298608602, validation_loss: 0.01274897298608602, ",2023-09-10 15:37:57,5.502407073974609,6.281996188410105e-05,3.4655260172983186e-06,"Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz/1 device(s), TDP:100.0", 1 device(s),Linux,CH/Zurich,0
22eaee6e-9d70-4708-86e3-42c2202a129a,baler,ML tracking,"epoch: 7, epoch: 6, train_loss: 0.01117667177329231, validation_loss: 0.01117667177329231, ",2023-09-10 15:38:03,5.124036312103272,5.8668168982804354e-05,3.236488210105385e-06,"Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz/1 device(s), TDP:100.0", 1 device(s),Linux,CH/Zurich,0
22eaee6e-9d70-4708-86e3-42c2202a129a,baler,ML tracking,"epoch: 8, epoch: 7, train_loss: 0.009942652875040791, validation_loss: 0.009942652875040791, ",2023-09-10 15:38:08,5.335019826889038,6.117750792918207e-05,3.374918402421258e-06,"Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz/1 device(s), TDP:100.0", 1 device(s),Linux,CH/Zurich,0
22eaee6e-9d70-4708-86e3-42c2202a129a,baler,ML tracking,"epoch: 9, epoch: 8, train_loss: 0.008399702020858515, validation_loss: 0.008399702020858515, ",2023-09-10 15:38:13,5.141733407974243,5.953343961708085e-05,3.284221729915882e-06,"Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz/1 device(s), TDP:100.0", 1 device(s),Linux,CH/Zurich,0
22eaee6e-9d70-4708-86e3-42c2202a129a,baler,ML tracking,"epoch: 10, epoch: 9, train_loss: 0.007040518462014667, validation_loss: 0.007040518462014667, ",2023-09-10 15:38:19,5.079758644104004,5.91778847567799e-05,3.26460719049252e-06,"Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz/1 device(s), TDP:100.0", 1 device(s),Linux,CH/Zurich,0
22eaee6e-9d70-4708-86e3-42c2202a129a,baler,ML tracking,"epoch: 11, epoch: 10, train_loss: 0.006358161938066947, validation_loss: 0.006358161938066947, ",2023-09-10 15:38:24,5.057058334350586,5.867199465590301e-05,3.2366992571875454e-06,"Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz/1 device(s), TDP:100.0", 1 device(s),Linux,CH/Zurich,0
22eaee6e-9d70-4708-86e3-42c2202a129a,baler,ML tracking,"epoch: 12, epoch: 11, train_loss: 0.005635470529087548, validation_loss: 0.005635470529087548, ",2023-09-10 15:38:29,5.306151390075684,6.163415679424253e-05,3.400109893711184e-06,"Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz/1 device(s), TDP:100.0", 1 device(s),Linux,CH/Zurich,0
22eaee6e-9d70-4708-86e3-42c2202a129a,baler,ML tracking,"epoch: 13, epoch: 12, train_loss: 0.0051764021742756764, validation_loss: 0.0051764021742756764, ",2023-09-10 15:38:34,5.520562648773193,6.457172704990089e-05,3.5621638944348325e-06,"Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz/1 device(s), TDP:100.0", 1 device(s),Linux,CH/Zurich,0
22eaee6e-9d70-4708-86e3-42c2202a129a,baler,ML tracking,"epoch: 14, epoch: 13, train_loss: 0.004837003229896504, validation_loss: 0.004837003229896504, ",2023-09-10 15:38:40,5.210883140563965,6.122422980210082e-05,3.3774958612626933e-06,"Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz/1 device(s), TDP:100.0", 1 device(s),Linux,CH/Zurich,0
22eaee6e-9d70-4708-86e3-42c2202a129a,baler,ML tracking,"epoch: 15, epoch: 14, train_loss: 0.004678565873720566, validation_loss: 0.004678565873720566, ",2023-09-10 15:38:45,6.186812400817871,7.259511993579738e-05,4.004782386378198e-06,"Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz/1 device(s), TDP:100.0", 1 device(s),Linux,CH/Zurich,0
22eaee6e-9d70-4708-86e3-42c2202a129a,baler,ML tracking,"epoch: 16, epoch: 15, train_loss: 0.004450070368620325, validation_loss: 0.004450070368620325, ",2023-09-10 15:38:51,5.348909139633179,6.309376152471137e-05,3.480630448272227e-06,"Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz/1 device(s), TDP:100.0", 1 device(s),Linux,CH/Zurich,0
22eaee6e-9d70-4708-86e3-42c2202a129a,baler,ML tracking,"epoch: 17, epoch: 16, train_loss: 0.004135621921216174, validation_loss: 0.004135621921216174, ",2023-09-10 15:38:57,5.2690589427948,6.249079929339821e-05,3.4473674338196053e-06,"Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz/1 device(s), TDP:100.0", 1 device(s),Linux,CH/Zurich,0
22eaee6e-9d70-4708-86e3-42c2202a129a,baler,ML tracking,"epoch: 18, epoch: 17, train_loss: 0.003931936571099032, validation_loss: 0.003931936571099032, ",2023-09-10 15:39:02,5.172912359237671,6.147957456256914e-05,3.391582210318689e-06,"Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz/1 device(s), TDP:100.0", 1 device(s),Linux,CH/Zurich,0
22eaee6e-9d70-4708-86e3-42c2202a129a,baler,ML tracking,"epoch: 19, epoch: 18, train_loss: 0.0037821656945796396, validation_loss: 0.0037821656945796396, ",2023-09-10 15:39:07,5.543559789657593,6.59690949638588e-05,3.639251092776234e-06,"Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz/1 device(s), TDP:100.0", 1 device(s),Linux,CH/Zurich,0
22eaee6e-9d70-4708-86e3-42c2202a129a,baler,ML tracking,"epoch: 20, epoch: 19, train_loss: 0.0036396114995913714, validation_loss: 0.0036396114995913714, ",2023-09-10 15:39:13,5.588837385177612,6.671658090397162e-05,3.680486902148498e-06,"Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz/1 device(s), TDP:100.0", 1 device(s),Linux,CH/Zurich,0
22eaee6e-9d70-4708-86e3-42c2202a129a,baler,ML tracking,"epoch: 21, epoch: 20, train_loss: 0.003500074369528748, validation_loss: 0.003500074369528748, ",2023-09-10 15:39:19,5.529512166976929,6.61838285848517e-05,3.651097087711929e-06,"Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz/1 device(s), TDP:100.0", 1 device(s),Linux,CH/Zurich,0
22eaee6e-9d70-4708-86e3-42c2202a129a,baler,ML tracking,"epoch: 22, epoch: 21, train_loss: 0.0033906352885367842, validation_loss: 0.0033906352885367842, ",2023-09-10 15:39:24,5.5012736320495605,6.595225209056515e-05,3.6383219388281167e-06,"Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz/1 device(s), TDP:100.0", 1 device(s),Linux,CH/Zurich,0
22eaee6e-9d70-4708-86e3-42c2202a129a,baler,ML tracking,"epoch: 23, epoch: 22, train_loss: 0.0032793577053108194, validation_loss: 0.0032793577053108194, ",2023-09-10 15:39:30,5.17322850227356,6.192081738069446e-05,3.4159238116233903e-06,"Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz/1 device(s), TDP:100.0", 1 device(s),Linux,CH/Zurich,0
22eaee6e-9d70-4708-86e3-42c2202a129a,baler,ML tracking,"epoch: 24, epoch: 23, train_loss: 0.0031751203809007606, validation_loss: 0.0031751203809007606, ",2023-09-10 15:39:35,5.377631187438965,6.43736516698758e-05,3.5512368680203685e-06,"Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz/1 device(s), TDP:100.0", 1 device(s),Linux,CH/Zurich,0
22eaee6e-9d70-4708-86e3-42c2202a129a,baler,ML tracking,"epoch: 25, epoch: 24, train_loss: 0.0031236137859205733, validation_loss: 0.0031236137859205733, ",2023-09-10 15:39:40,5.91996431350708,7.10677501173543e-05,3.920523502973968e-06,"Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz/1 device(s), TDP:100.0", 1 device(s),Linux,CH/Zurich,0
22eaee6e-9d70-4708-86e3-42c2202a129a,baler,ML tracking,"epoch: 26, epoch: 25, train_loss: 0.0029904837976655347, validation_loss: 0.0029904837976655347, ",2023-09-10 15:39:46,5.940562009811401,7.125961916664205e-05,3.931108150946975e-06,"Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz/1 device(s), TDP:100.0", 1 device(s),Linux,CH/Zurich,0
22eaee6e-9d70-4708-86e3-42c2202a129a,baler,ML tracking,"epoch: 27, epoch: 26, train_loss: 0.0029549423888610422, validation_loss: 0.0029549423888610422, ",2023-09-10 15:39:52,5.941948890686035,7.155416443772627e-05,3.947357035371607e-06,"Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz/1 device(s), TDP:100.0", 1 device(s),Linux,CH/Zurich,0
22eaee6e-9d70-4708-86e3-42c2202a129a,baler,ML tracking,"epoch: 28, epoch: 27, train_loss: 0.0028762313059456377, validation_loss: 0.0028762313059456377, ",2023-09-10 15:39:58,5.325778007507324,6.464721226325058e-05,3.5663281117144813e-06,"Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz/1 device(s), TDP:100.0", 1 device(s),Linux,CH/Zurich,0
22eaee6e-9d70-4708-86e3-42c2202a129a,baler,ML tracking,"epoch: 29, epoch: 28, train_loss: 0.002849312740232142, validation_loss: 0.002849312740232142, ",2023-09-10 15:40:04,5.134920597076416,6.234142340113042e-05,3.4391269633467604e-06,"Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz/1 device(s), TDP:100.0", 1 device(s),Linux,CH/Zurich,0
22eaee6e-9d70-4708-86e3-42c2202a129a,baler,ML tracking,"epoch: 30, epoch: 29, train_loss: 0.0027460010822874955, validation_loss: 0.0027460010822874955, ",2023-09-10 15:40:09,5.204906463623047,6.353945185685615e-05,3.505217401135326e-06,"Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz/1 device(s), TDP:100.0", 1 device(s),Linux,CH/Zurich,0
22eaee6e-9d70-4708-86e3-42c2202a129a,baler,ML tracking,"epoch: 31, epoch: 30, train_loss: 0.0027191885216954655, validation_loss: 0.0027191885216954655, ",2023-09-10 15:40:14,5.629381418228149,6.856601944424806e-05,3.782513028661388e-06,"Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz/1 device(s), TDP:100.0", 1 device(s),Linux,CH/Zurich,0
22eaee6e-9d70-4708-86e3-42c2202a129a,baler,ML tracking,"epoch: 32, epoch: 31, train_loss: 0.0026463820648701497, validation_loss: 0.0026463820648701497, ",2023-09-10 15:40:20,5.266824007034302,6.461325236668804e-05,3.564454680060712e-06,"Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz/1 device(s), TDP:100.0", 1 device(s),Linux,CH/Zurich,0
22eaee6e-9d70-4708-86e3-42c2202a129a,baler,ML tracking,"epoch: 33, epoch: 32, train_loss: 0.002503968889015176, validation_loss: 0.002503968889015176, ",2023-09-10 15:40:25,6.853323698043823,8.430896512619677e-05,4.6509883701517705e-06,"Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz/1 device(s), TDP:100.0", 1 device(s),Linux,CH/Zurich,0
22eaee6e-9d70-4708-86e3-42c2202a129a,baler,ML tracking,"epoch: 34, epoch: 33, train_loss: 0.0025411581310599645, validation_loss: 0.0025411581310599645, ",2023-09-10 15:40:32,6.548630714416504,8.041818142866784e-05,4.43634939669389e-06,"Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz/1 device(s), TDP:100.0", 1 device(s),Linux,CH/Zurich,0
22eaee6e-9d70-4708-86e3-42c2202a129a,baler,ML tracking,"epoch: 35, epoch: 34, train_loss: 0.0025590878458691623, validation_loss: 0.0025590878458691623, ",2023-09-10 15:40:39,5.413574695587158,6.657539759351481e-05,3.672698383643838e-06,"Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz/1 device(s), TDP:100.0", 1 device(s),Linux,CH/Zurich,0
22eaee6e-9d70-4708-86e3-42c2202a129a,baler,ML tracking,"epoch: 36, epoch: 35, train_loss: 0.0024296026307887774, validation_loss: 0.0024296026307887774, ",2023-09-10 15:40:44,5.317374229431152,6.564884186820069e-05,3.621584010501159e-06,"Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz/1 device(s), TDP:100.0", 1 device(s),Linux,CH/Zurich,0
22eaee6e-9d70-4708-86e3-42c2202a129a,baler,ML tracking,"epoch: 37, epoch: 36, train_loss: 0.0023588382735818146, validation_loss: 0.0023588382735818146, ",2023-09-10 15:40:50,5.212845325469971,6.444057976062032e-05,3.55492902307438e-06,"Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz/1 device(s), TDP:100.0", 1 device(s),Linux,CH/Zurich,0
22eaee6e-9d70-4708-86e3-42c2202a129a,baler,ML tracking,"epoch: 38, epoch: 37, train_loss: 0.002311909444443902, validation_loss: 0.002311909444443902, ",2023-09-10 15:40:55,5.17269492149353,6.413495004707917e-05,3.538068654297169e-06,"Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz/1 device(s), TDP:100.0", 1 device(s),Linux,CH/Zurich,0
22eaee6e-9d70-4708-86e3-42c2202a129a,baler,ML tracking,"epoch: 39, epoch: 38, train_loss: 0.0022526682389055353, validation_loss: 0.0022526682389055353, ",2023-09-10 15:41:00,5.66324520111084,7.010783494501489e-05,3.867568822576691e-06,"Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz/1 device(s), TDP:100.0", 1 device(s),Linux,CH/Zurich,0
22eaee6e-9d70-4708-86e3-42c2202a129a,baler,ML tracking,"epoch: 40, epoch: 39, train_loss: 0.0022330936642020703, validation_loss: 0.0022330936642020703, ",2023-09-10 15:41:06,5.789884328842163,7.151402098740591e-05,3.945142481791234e-06,"Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz/1 device(s), TDP:100.0", 1 device(s),Linux,CH/Zurich,0
22eaee6e-9d70-4708-86e3-42c2202a129a,baler,ML tracking,"epoch: 41, epoch: 40, train_loss: 0.002216801513301588, validation_loss: 0.002216801513301588, ",2023-09-10 15:41:12,5.147996187210083,6.415434278300192e-05,3.539138473967084e-06,"Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz/1 device(s), TDP:100.0", 1 device(s),Linux,CH/Zurich,0
22eaee6e-9d70-4708-86e3-42c2202a129a,baler,ML tracking,"epoch: 42, epoch: 41, train_loss: 0.002149096531102992, validation_loss: 0.002149096531102992, ",2023-09-10 15:41:17,5.530347585678101,6.878123247577614e-05,3.7943854707586655e-06,"Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz/1 device(s), TDP:100.0", 1 device(s),Linux,CH/Zurich,0
22eaee6e-9d70-4708-86e3-42c2202a129a,baler,ML tracking,"epoch: 43, epoch: 42, train_loss: 0.002146150405770069, validation_loss: 0.002146150405770069, ",2023-09-10 15:41:22,5.50521445274353,6.869883296484089e-05,3.789839819338412e-06,"Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz/1 device(s), TDP:100.0", 1 device(s),Linux,CH/Zurich,0
22eaee6e-9d70-4708-86e3-42c2202a129a,baler,ML tracking,"epoch: 44, epoch: 43, train_loss: 0.0020576817832980263, validation_loss: 0.0020576817832980263, ",2023-09-10 15:41:28,5.318190574645996,6.618542266746685e-05,3.651185026873476e-06,"Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz/1 device(s), TDP:100.0", 1 device(s),Linux,CH/Zurich,0
22eaee6e-9d70-4708-86e3-42c2202a129a,baler,ML tracking,"epoch: 45, epoch: 44, train_loss: 0.00211058407208209, validation_loss: 0.00211058407208209, ",2023-09-10 15:41:33,5.44078540802002,6.793753340716543e-05,3.747841967939688e-06,"Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz/1 device(s), TDP:100.0", 1 device(s),Linux,CH/Zurich,0
22eaee6e-9d70-4708-86e3-42c2202a129a,baler,ML tracking,"epoch: 46, epoch: 45, train_loss: 0.002004727802260934, validation_loss: 0.002004727802260934, ",2023-09-10 15:41:39,5.426769495010376,6.773218112875422e-05,3.736513504148855e-06,"Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz/1 device(s), TDP:100.0", 1 device(s),Linux,CH/Zurich,0
22eaee6e-9d70-4708-86e3-42c2202a129a,baler,ML tracking,"epoch: 47, epoch: 46, train_loss: 0.0019908263984747057, validation_loss: 0.0019908263984747057, ",2023-09-10 15:41:44,5.738807678222656,7.11699906713126e-05,3.926163705373631e-06,"Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz/1 device(s), TDP:100.0", 1 device(s),Linux,CH/Zurich,0
22eaee6e-9d70-4708-86e3-42c2202a129a,baler,ML tracking,"epoch: 48, epoch: 47, train_loss: 0.001963804467209114, validation_loss: 0.001963804467209114, ",2023-09-10 15:41:50,5.182969570159912,6.462209512566375e-05,3.5649424997023666e-06,"Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz/1 device(s), TDP:100.0", 1 device(s),Linux,CH/Zurich,0
22eaee6e-9d70-4708-86e3-42c2202a129a,baler,ML tracking,"epoch: 49, epoch: 48, train_loss: 0.0019366409733981287, validation_loss: 0.0019366409733981287, ",2023-09-10 15:41:55,5.271766185760498,6.569044612267448e-05,3.62387915080346e-06,"Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz/1 device(s), TDP:100.0", 1 device(s),Linux,CH/Zurich,0
22eaee6e-9d70-4708-86e3-42c2202a129a,baler,ML tracking,"epoch: 50, epoch: 49, train_loss: 0.0019009743853023579, validation_loss: 0.0019009743853023579, ",2023-09-10 15:42:01,5.33349347114563,6.664259777155169e-05,3.67640554866542e-06,"Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz/1 device(s), TDP:100.0", 1 device(s),Linux,CH/Zurich,0
22eaee6e-9d70-4708-86e3-42c2202a129a,baler,ML tracking,"epoch: 51, epoch: 50, train_loss: 0.0018529658306491849, validation_loss: 0.0018529658306491849, ",2023-09-10 15:42:06,5.228099822998047,6.545081202249036e-05,3.610659496032703e-06,"Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz/1 device(s), TDP:100.0", 1 device(s),Linux,CH/Zurich,0
22eaee6e-9d70-4708-86e3-42c2202a129a,baler,ML tracking,"epoch: 52, epoch: 51, train_loss: 0.0018672922450237892, validation_loss: 0.0018672922450237892, ",2023-09-10 15:42:11,5.842123508453369,7.310734336645477e-05,4.033039704153843e-06,"Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz/1 device(s), TDP:100.0", 1 device(s),Linux,CH/Zurich,0
22eaee6e-9d70-4708-86e3-42c2202a129a,baler,ML tracking,"epoch: 53, epoch: 52, train_loss: 0.001785223343100082, validation_loss: 0.001785223343100082, ",2023-09-10 15:42:17,5.328784227371216,6.707804241865027e-05,3.700427288067261e-06,"Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz/1 device(s), TDP:100.0", 1 device(s),Linux,CH/Zurich,0
22eaee6e-9d70-4708-86e3-42c2202a129a,baler,ML tracking,"epoch: 54, epoch: 53, train_loss: 0.0018122064183409608, validation_loss: 0.0018122064183409608, ",2023-09-10 15:42:23,6.040106296539307,7.549403085141172e-05,4.164703705948979e-06,"Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz/1 device(s), TDP:100.0", 1 device(s),Linux,CH/Zurich,0
22eaee6e-9d70-4708-86e3-42c2202a129a,baler,ML tracking,"epoch: 55, epoch: 54, train_loss: 0.0017538236518534324, validation_loss: 0.0017538236518534324, ",2023-09-10 15:42:29,5.401139259338379,6.763258591350327e-05,3.731019234504321e-06,"Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz/1 device(s), TDP:100.0", 1 device(s),Linux,CH/Zurich,0
22eaee6e-9d70-4708-86e3-42c2202a129a,baler,ML tracking,"epoch: 56, epoch: 55, train_loss: 0.0017377178393216395, validation_loss: 0.0017377178393216395, ",2023-09-10 15:42:34,5.164737224578857,6.500624633690046e-05,3.5861345854214504e-06,"Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz/1 device(s), TDP:100.0", 1 device(s),Linux,CH/Zurich,0
22eaee6e-9d70-4708-86e3-42c2202a129a,baler,ML tracking,"epoch: 57, epoch: 56, train_loss: 0.0017350756593713292, validation_loss: 0.0017350756593713292, ",2023-09-10 15:42:40,5.152258634567261,6.464182612526702e-05,3.5660309800264803e-06,"Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz/1 device(s), TDP:100.0", 1 device(s),Linux,CH/Zurich,0
22eaee6e-9d70-4708-86e3-42c2202a129a,baler,ML tracking,"epoch: 58, epoch: 57, train_loss: 0.0017254489271408846, validation_loss: 0.0017254489271408846, ",2023-09-10 15:42:45,5.147651195526123,6.462571068358406e-05,3.565141955570598e-06,"Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz/1 device(s), TDP:100.0", 1 device(s),Linux,CH/Zurich,0
22eaee6e-9d70-4708-86e3-42c2202a129a,baler,ML tracking,"epoch: 59, epoch: 58, train_loss: 0.0016582731009073112, validation_loss: 0.0016582731009073112, ",2023-09-10 15:42:50,5.381827831268311,6.762105649793893e-05,3.7303832027652974e-06,"Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz/1 device(s), TDP:100.0", 1 device(s),Linux,CH/Zurich,0
22eaee6e-9d70-4708-86e3-42c2202a129a,baler,ML tracking,"epoch: 60, epoch: 59, train_loss: 0.0016398408863154612, validation_loss: 0.0016398408863154612, ",2023-09-10 15:42:55,5.211680173873901,6.533345598240211e-05,3.6041854327251934e-06,"Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz/1 device(s), TDP:100.0", 1 device(s),Linux,CH/Zurich,0
22eaee6e-9d70-4708-86e3-42c2202a129a,baler,ML tracking,"epoch: 61, epoch: 60, train_loss: 0.0016223006858422204, validation_loss: 0.0016223006858422204, ",2023-09-10 15:43:01,5.201504230499268,6.53934814457941e-05,3.607496797438677e-06,"Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz/1 device(s), TDP:100.0", 1 device(s),Linux,CH/Zurich,0
22eaee6e-9d70-4708-86e3-42c2202a129a,baler,ML tracking,"epoch: 62, epoch: 61, train_loss: 0.0016057060808225266, validation_loss: 0.0016057060808225266, ",2023-09-10 15:43:06,5.196023941040039,6.535219415298691e-05,3.605219142643676e-06,"Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz/1 device(s), TDP:100.0", 1 device(s),Linux,CH/Zurich,0
22eaee6e-9d70-4708-86e3-42c2202a129a,baler,ML tracking,"epoch: 63, epoch: 62, train_loss: 0.0015937743365678472, validation_loss: 0.0015937743365678472, ",2023-09-10 15:43:11,5.233295202255249,6.593479220475561e-05,3.637358746767548e-06,"Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz/1 device(s), TDP:100.0", 1 device(s),Linux,CH/Zurich,0
22eaee6e-9d70-4708-86e3-42c2202a129a,baler,ML tracking,"epoch: 64, epoch: 63, train_loss: 0.0015595885900584739, validation_loss: 0.0015595885900584739, ",2023-09-10 15:43:16,5.202471494674683,6.56338835234922e-05,3.6207588184569705e-06,"Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz/1 device(s), TDP:100.0", 1 device(s),Linux,CH/Zurich,0
22eaee6e-9d70-4708-86e3-42c2202a129a,baler,ML tracking,"epoch: 65, epoch: 64, train_loss: 0.0015484761163587122, validation_loss: 0.0015484761163587122, ",2023-09-10 15:43:22,5.348543405532837,6.731290622488234e-05,3.7133837848018585e-06,"Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz/1 device(s), TDP:100.0", 1 device(s),Linux,CH/Zurich,0
22eaee6e-9d70-4708-86e3-42c2202a129a,baler,ML tracking,"epoch: 66, epoch: 65, train_loss: 0.0015267837103707048, validation_loss: 0.0015267837103707048, ",2023-09-10 15:43:27,5.178802490234375,6.51954445839478e-05,3.596571895918064e-06,"Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz/1 device(s), TDP:100.0", 1 device(s),Linux,CH/Zurich,0
