timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2023-09-11T10:28:27,codecarbon,beb3433a-7b93-4041-b3c8-5c62ec2ab85f,56.28812336921692,4.90702314087228e-05,8.717688292226586e-07,42.5,16.447925588735227,5.618615627288818,0.0006644777163863183,0.000289518842726,8.781213727890076e-05,0.001041808696391219,Switzerland,CHE,geneva,,,Linux-5.14.0-284.25.1.el9_2.x86_64-x86_64-with-glibc2.34,3.9.16,2.3.1,4,Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz,1,1 x Tesla T4,6.1385,46.1953,14.982975006103516,machine,N,1.0
