timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2023-09-11T10:28:34,codecarbon,e998469a-387a-4501-a329-b59d0cfc3f34,0.006479501724243164,3.787034307154786e-09,5.844638165594638e-07,42.5,0.0,5.618615627288818,7.509804434246489e-08,0.0,5.3043740171195475e-09,8.040241835958443e-08,Switzerland,CHE,geneva,,,Linux-5.14.0-284.25.1.el9_2.x86_64-x86_64-with-glibc2.34,3.9.16,2.3.1,4,Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz,1,1 x Tesla T4,6.1385,46.1953,14.982975006103516,machine,N,1.0
