timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2023-09-06T13:52:01,codecarbon,e6dd40fa-0c88-4074-8c84-16fcde045fae,4.832400321960449,9.463972621557604e-06,1.958441352333612e-06,42.5,46.99995860529624,60.25536060333253,5.704741693205304e-05,6.305449488800004e-05,8.082742347129113e-05,0.0002009293352913,Switzerland,CHE,geneva,,,Linux-5.14.0-284.25.1.el9_2.x86_64-x86_64-with-glibc2.34,3.9.16,2.3.1,28,Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz,1,1 x Tesla T4,6.1385,46.1953,160.68096160888672,machine,N,1.0
2023-09-06T13:52:07,codecarbon,433b7a49-f491-48e7-99d0-a559f45eef3e,4.772991180419922,9.412766620404772e-06,1.9720896738754605e-06,42.5,48.04399852004116,60.25536060333253,5.63462644815445e-05,6.366282870800015e-05,7.983308893832467e-05,0.0001998421821278,Switzerland,CHE,geneva,,,Linux-5.14.0-284.25.1.el9_2.x86_64-x86_64-with-glibc2.34,3.9.16,2.3.1,28,Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz,1,1 x Tesla T4,6.1385,46.1953,160.68096160888672,machine,N,1.0
2023-09-06T13:52:13,codecarbon,f0feacea-b8a1-47f6-b7bb-096b0c0ea8f4,4.737142086029053,9.330307772075846e-06,1.969606906998445e-06,42.5,47.85437410609398,60.25536060333253,5.592287994093365e-05,6.293532812599997e-05,7.923329258222131e-05,0.0001980915006491,Switzerland,CHE,geneva,,,Linux-5.14.0-284.25.1.el9_2.x86_64-x86_64-with-glibc2.34,3.9.16,2.3.1,28,Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz,1,1 x Tesla T4,6.1385,46.1953,160.68096160888672,machine,N,1.0
2023-09-06T13:52:18,codecarbon,ecf7d201-3cff-49c2-8c56-e42cefb1b441,4.76355504989624,9.373705043250702e-06,1.9677960987256523e-06,42.5,47.71684235635291,60.25536060333253,5.623477283451293e-05,6.310366159399975e-05,7.967443245861716e-05,0.0001990128668871,Switzerland,CHE,geneva,,,Linux-5.14.0-284.25.1.el9_2.x86_64-x86_64-with-glibc2.34,3.9.16,2.3.1,28,Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz,1,1 x Tesla T4,6.1385,46.1953,160.68096160888672,machine,N,1.0
2023-09-06T13:52:24,codecarbon,b8aac465-e85d-4ed5-afc2-f51f36ab0af5,4.784160375595093,9.468310665073973e-06,1.9790955824502904e-06,42.5,48.57993050037927,60.25536060333253,5.647815399699741e-05,6.452366273000036e-05,8.001961944365615e-05,0.0002010214361706,Switzerland,CHE,geneva,,,Linux-5.14.0-284.25.1.el9_2.x86_64-x86_64-with-glibc2.34,3.9.16,2.3.1,28,Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz,1,1 x Tesla T4,6.1385,46.1953,160.68096160888672,machine,N,1.0
2023-09-06T13:52:30,codecarbon,7f5f2b27-efff-401a-b4a0-6af4e72ab061,5.039432764053345,9.91379455024026e-06,1.9672441352836587e-06,42.5,47.66861197489224,60.25536060333253,5.949183139536117e-05,6.669338668800003e-05,8.429427386458599e-05,0.0002104794919479,Switzerland,CHE,geneva,,,Linux-5.14.0-284.25.1.el9_2.x86_64-x86_64-with-glibc2.34,3.9.16,2.3.1,28,Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz,1,1 x Tesla T4,6.1385,46.1953,160.68096160888672,machine,N,1.0
2023-09-06T13:52:36,codecarbon,f0502114-2a8e-4fe0-9506-2b70f63a48c1,4.904362916946411,9.693891175087923e-06,1.976585203674854e-06,42.5,48.3892502712925,60.25536060333253,5.789563275045819e-05,6.588449715199968e-05,8.203059970175275e-05,0.0002058107296042,Switzerland,CHE,geneva,,,Linux-5.14.0-284.25.1.el9_2.x86_64-x86_64-with-glibc2.34,3.9.16,2.3.1,28,Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz,1,1 x Tesla T4,6.1385,46.1953,160.68096160888672,machine,N,1.0
2023-09-06T13:52:42,codecarbon,075edc51-0240-4030-b7a9-280dbce0af2a,4.714373826980591,9.341500135833788e-06,1.981493296601116e-06,42.5,48.76372814322725,60.25536060333253,5.565441168016858e-05,6.382255105800007e-05,7.885216266965263e-05,0.0001983291254078,Switzerland,CHE,geneva,,,Linux-5.14.0-284.25.1.el9_2.x86_64-x86_64-with-glibc2.34,3.9.16,2.3.1,28,Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz,1,1 x Tesla T4,6.1385,46.1953,160.68096160888672,machine,N,1.0
2023-09-06T13:52:48,codecarbon,7db30a40-fc2a-4c3c-962a-42883001384c,4.729500770568848,9.366087447455931e-06,1.98035435489091e-06,42.5,48.67461709676484,60.25536060333253,5.583290921317207e-05,6.391060668400027e-05,7.910762202889999e-05,0.000198851137926,Switzerland,CHE,geneva,,,Linux-5.14.0-284.25.1.el9_2.x86_64-x86_64-with-glibc2.34,3.9.16,2.3.1,28,Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz,1,1 x Tesla T4,6.1385,46.1953,160.68096160888672,machine,N,1.0
2023-09-06T13:52:54,codecarbon,c4ed33a4-ff34-4c9b-9e21-14dd17c18b89,5.338006019592285,1.0505839967163992e-05,1.9681206668939696e-06,42.5,47.73393294337532,60.25536060333253,6.301615354087619e-05,7.074311214999964e-05,8.928992577350906e-05,0.0002230491914643,Switzerland,CHE,geneva,,,Linux-5.14.0-284.25.1.el9_2.x86_64-x86_64-with-glibc2.34,3.9.16,2.3.1,28,Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz,1,1 x Tesla T4,6.1385,46.1953,160.68096160888672,machine,N,1.0
2023-09-06T13:53:00,codecarbon,b598882b-3207-4721-93ec-5a7115fa9f3f,5.021896839141846,9.93660957608363e-06,1.978656649940588e-06,42.5,48.584803068247965,60.25536060333253,5.928435126940409e-05,6.771199861400033e-05,8.396752723350668e-05,0.0002109638771169,Switzerland,CHE,geneva,,,Linux-5.14.0-284.25.1.el9_2.x86_64-x86_64-with-glibc2.34,3.9.16,2.3.1,28,Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz,1,1 x Tesla T4,6.1385,46.1953,160.68096160888672,machine,N,1.0
2023-09-06T13:53:06,codecarbon,c84da5e4-1f6c-42b0-b594-eefd1620eeab,4.787601232528687,9.456882268598017e-06,1.975286121230096e-06,42.5,48.288963879478,60.25536060333253,5.651859790086746e-05,6.418310690200005e-05,8.007709540515388e-05,0.000200778800208,Switzerland,CHE,geneva,,,Linux-5.14.0-284.25.1.el9_2.x86_64-x86_64-with-glibc2.34,3.9.16,2.3.1,28,Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz,1,1 x Tesla T4,6.1385,46.1953,160.68096160888672,machine,N,1.0
2023-09-06T13:53:11,codecarbon,8512dd7f-8845-4db3-bc03-da61f4e9ddbd,4.842398881912232,9.59260595104928e-06,1.9809615409586465e-06,42.5,48.72177652800896,60.25536060333253,5.716561873753866e-05,6.549949684399965e-05,8.09952302932686e-05,0.0002036603458748,Switzerland,CHE,geneva,,,Linux-5.14.0-284.25.1.el9_2.x86_64-x86_64-with-glibc2.34,3.9.16,2.3.1,28,Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz,1,1 x Tesla T4,6.1385,46.1953,160.68096160888672,machine,N,1.0
2023-09-06T13:53:17,codecarbon,91c24de9-040b-467d-8102-925fb6cb31f3,5.096945762634277,1.009577208691802e-05,1.9807493658123954e-06,42.5,48.70321035860438,60.25536060333253,6.0170598824818936e-05,6.891866624600005e-05,8.525378681593546e-05,0.0002143430518867,Switzerland,CHE,geneva,,,Linux-5.14.0-284.25.1.el9_2.x86_64-x86_64-with-glibc2.34,3.9.16,2.3.1,28,Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz,1,1 x Tesla T4,6.1385,46.1953,160.68096160888672,machine,N,1.0
2023-09-06T13:53:23,codecarbon,7924f17e-0559-4f52-a233-5297b3f21438,4.883470296859741,9.712349901269676e-06,1.988821332140607e-06,42.5,49.32461469854518,60.25536060333253,5.765052619907592e-05,6.687255349799998e-05,8.167954660108498e-05,0.0002062026262981,Switzerland,CHE,geneva,,,Linux-5.14.0-284.25.1.el9_2.x86_64-x86_64-with-glibc2.34,3.9.16,2.3.1,28,Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz,1,1 x Tesla T4,6.1385,46.1953,160.68096160888672,machine,N,1.0
2023-09-06T13:53:29,codecarbon,48b6b6c7-65c4-46b1-b43d-d76a08062c15,5.071887493133545,1.0022829120414042e-05,1.976153677301244e-06,42.5,48.34957523881293,60.25536060333253,5.98749577999115e-05,6.808255446599971e-05,8.483688956025049e-05,0.0002127944018261,Switzerland,CHE,geneva,,,Linux-5.14.0-284.25.1.el9_2.x86_64-x86_64-with-glibc2.34,3.9.16,2.3.1,28,Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz,1,1 x Tesla T4,6.1385,46.1953,160.68096160888672,machine,N,1.0
2023-09-06T13:53:35,codecarbon,3ae509f3-6f30-4976-b226-94500d712d7e,5.076889276504517,1.0096005032605098e-05,1.988620291430954e-06,42.5,49.30294321142439,60.25536060333253,5.993392782078849e-05,6.949311115000013e-05,8.492095857926548e-05,0.00021434799755,Switzerland,CHE,geneva,,,Linux-5.14.0-284.25.1.el9_2.x86_64-x86_64-with-glibc2.34,3.9.16,2.3.1,28,Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz,1,1 x Tesla T4,6.1385,46.1953,160.68096160888672,machine,N,1.0
2023-09-06T13:53:41,codecarbon,f7febb5b-beff-484b-9895-b596815e681e,5.112869739532471,1.013560035637628e-05,1.9823701507605973e-06,42.5,48.82619032044673,60.25536060333253,6.035876191324658e-05,6.930894433600015e-05,8.552093850089194e-05,0.0002151886447501,Switzerland,CHE,geneva,,,Linux-5.14.0-284.25.1.el9_2.x86_64-x86_64-with-glibc2.34,3.9.16,2.3.1,28,Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz,1,1 x Tesla T4,6.1385,46.1953,160.68096160888672,machine,N,1.0
2023-09-06T13:53:48,codecarbon,b12b52ee-6183-4673-94ab-8c008d920d34,5.129015207290649,1.016440227161904e-05,1.9817453957186224e-06,42.5,48.7972324852604,60.25536060333253,6.054893467161391e-05,6.947422224599974e-05,8.577698048114732e-05,0.0002158001373987,Switzerland,CHE,geneva,,,Linux-5.14.0-284.25.1.el9_2.x86_64-x86_64-with-glibc2.34,3.9.16,2.3.1,28,Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz,1,1 x Tesla T4,6.1385,46.1953,160.68096160888672,machine,N,1.0
2023-09-06T13:53:53,codecarbon,d24b6888-25d6-47d6-a342-372687d4054c,4.714710712432861,9.398113106599918e-06,1.993359440233895e-06,42.5,49.671524077573885,60.25536060333253,5.565803133779102e-05,6.501477423400022e-05,7.885826821857242e-05,0.0001995310737903,Switzerland,CHE,geneva,,,Linux-5.14.0-284.25.1.el9_2.x86_64-x86_64-with-glibc2.34,3.9.16,2.3.1,28,Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz,1,1 x Tesla T4,6.1385,46.1953,160.68096160888672,machine,N,1.0
