timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2023-09-11T10:27:16,codecarbon,d4df6c93-431e-44cb-8326-828a10a3cc30,28.219419240951538,2.8265419016007626e-05,1.0016300751855777e-06,42.5,28.36758324454376,5.618615627288818,0.00033314032885763383,0.00022293128945600002,4.403069407904629e-05,0.0006001023123926801,Switzerland,CHE,geneva,,,Linux-5.14.0-284.25.1.el9_2.x86_64-x86_64-with-glibc2.34,3.9.16,2.3.1,4,Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz,1,1 x Tesla T4,6.1385,46.1953,14.982975006103516,machine,N,1.0
